date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:48:37	13173/13173	---M--	200	added ('OK')	application/javascript	etag:%223375-5ed2d96fc9480%22	https://themesflat.co/html/seomxhtml/app/js/shortcodes.js	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/app/js/shortcodes.js	(from https://themesflat.co/html/seomxhtml/index.html?storefront=envato-elements)
11:48:37	13335/13335	---M--	200	added ('OK')	application/javascript	etag:%223417-5ed2d96de1000%22	https://themesflat.co/html/seomxhtml/app/js/main.js	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/app/js/main.js	(from https://themesflat.co/html/seomxhtml/index.html?storefront=envato-elements)
11:48:38	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5ed2d97d23400%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-brands-400.eot	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-brands-400.eot	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:48:39	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5ed2d97d23400%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-brands-400.eot?	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-brands-400d41d.eot	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:48:39	76636/76636	---M--	200	added ('OK')	text/html	etag:%2212b5c-5ed2d980f3d00%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-brands-400.woff2	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-brands-400.html	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:48:40	89824/89824	---M--	200	added ('OK')	application/x-font-woff	etag:%2215ee0-5ed2d97f0b880%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-brands-400.woff	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-brands-400.woff	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:48:41	132728/132728	---M--	200	added ('OK')	application/x-font-ttf	etag:%2220678-5ed2d97f0b880%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-brands-400.ttf	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-brands-400.ttf	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:48:44	715847/715847	---M--	200	added ('OK')	image/svg+xml	etag:%22aec47-5ed2d97d23400%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-brands-400.svg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-brands-400.svg	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:48:47	188560/188560	---M--	200	added ('OK')	text/html	etag:%222e090-5ed2d986aca80%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-duotone-900.woff2	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-duotone-900.html	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:48:51	572078/572078	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228baae-5ed2d982dc180%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-duotone-900.eot?	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-duotone-900d41d.eot	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:48:51	268072/268072	---M--	200	added ('OK')	application/x-font-woff	etag:%2241728-5ed2d986aca80%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-duotone-900.woff	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-duotone-900.woff	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:48:51	571780/571780	---M--	200	added ('OK')	application/x-font-ttf	etag:%228b984-5ed2d984c4600%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-duotone-900.ttf	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-duotone-900.ttf	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:48:53	2412/2412	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2017%20Jun%202024%2006:18:53%20GMT	https://themesflat.co/html/seomxhtml/app/dist/assets/fonts/fa-light-300.eot	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/app/dist/assets/fonts/fa-light-300.5f.delayed	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:48:57	572078/572078	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228baae-5ed2d982dc180%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-duotone-900.eot	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-duotone-900.eot	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:48:58	190440/190440	---M--	200	added ('OK')	text/html	etag:%222e7e8-5ed2d98e4dc80%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-light-300.woff2	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-light-300.html	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:48:58	495342/495342	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2278eee-5ed2d98894f00%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-light-300.eot?	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-light-300d41d.eot	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:03	252876/252876	---M--	200	added ('OK')	application/x-font-woff	etag:%223dbcc-5ed2d98e4dc80%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-light-300.woff	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-light-300.woff	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:05	2591189/2591189	---M--	200	added ('OK')	image/svg+xml	etag:%222789d5-5ed2d984c4600%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-duotone-900.svg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-duotone-900.svg	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:06	495060/495060	---M--	200	added ('OK')	application/x-font-ttf	etag:%2278dd4-5ed2d98c65800%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-light-300.ttf	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-light-300.ttf	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:06	455974/455974	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226f526-5ed2d99036100%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-regular-400.eot	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-regular-400.eot	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:09	174360/174360	---M--	200	added ('OK')	text/html	etag:%222a918-5ed2d99406a00%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-regular-400.woff2	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-regular-400.html	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:11	231248/231248	---M--	200	added ('OK')	application/x-font-woff	etag:%2238750-5ed2d99406a00%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-regular-400.woff	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-regular-400.woff	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:12	455680/455680	---M--	200	added ('OK')	application/x-font-ttf	etag:%226f400-5ed2d9921e580%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-regular-400.ttf	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-regular-400.ttf	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:20	455974/455974	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226f526-5ed2d99036100%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-regular-400.eot?	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-regular-400d41d.eot	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:20	388846/388846	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225eeee-5ed2d995eee80%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-solid-900.eot	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-solid-900.eot	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:24	2164714/2164714	---M--	200	added ('OK')	image/svg+xml	etag:%222107ea-5ed2d9921e580%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-regular-400.svg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-regular-400.svg	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:28	141600/141600	---M--	200	added ('OK')	text/html	etag:%2222920-5ed2d999bf780%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-solid-900.woff2	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-solid-900.html	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:28	188716/188716	---M--	200	added ('OK')	application/x-font-woff	etag:%222e12c-5ed2d999bf780%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-solid-900.woff	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-solid-900.woff	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:32	388846/388846	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225eeee-5ed2d995eee80%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-solid-900.eot?	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-solid-900d41d.eot	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:32	388564/388564	---M--	200	added ('OK')	application/x-font-ttf	etag:%225edd4-5ed2d997d7300%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-solid-900.ttf	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-solid-900.ttf	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:35	33605/33605	---M--	200	added ('OK')	text/css	etag:%228345-5ed2d956fda00%22	https://themesflat.co/html/seomxhtml/app/dist/animate.css	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/app/dist/animate.css	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:49:36	13735/13735	---M--	200	added ('OK')	text/css	etag:%2235a7-5ed2d95cb6780%22	https://themesflat.co/html/seomxhtml/app/dist/jquery.fancybox.min.css	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/app/dist/jquery.fancybox.min.css	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:49:36	9856/9856	---M--	200	added ('OK')	text/css	etag:%222680-5ed2d95cb6780%22	https://themesflat.co/html/seomxhtml/app/dist/magnific-popup.css	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/app/dist/magnific-popup.css	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:49:36	13961/13961	---M--	200	added ('OK')	text/css	etag:%223689-5ed2d96087080%22	https://themesflat.co/html/seomxhtml/app/dist/swiper-bundle.min.css	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/app/dist/swiper-bundle.min.css	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:49:37	2412/2412	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2017%20Jun%202024%2006:19:36%20GMT	https://themesflat.co/html/seomxhtml/app/icon/close-1-1.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/app/icon/close-1-1.png	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:49:39	80643/80643	---M--	200	added ('OK')	image/jpeg	etag:%2213b03-5ed2da5e34700%22	https://themesflat.co/html/seomxhtml/assets/images/section/img-page-inner.jpg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/section/img-page-inner.jpg	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:49:40	187097/187097	---M--	200	added ('OK')	text/css	etag:%222dad9-5ed2d958e5e80%22	https://themesflat.co/html/seomxhtml/app/dist/bootstrap.css	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/app/dist/bootstrap.css	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:49:41	88885/88885	---M--	200	added ('OK')	image/jpeg	etag:%2215b35-5ed2da52c2c00%22	https://themesflat.co/html/seomxhtml/assets/images/section/bg-newsletter.jpg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/section/bg-newsletter.jpg	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:49:41	2412/2412	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2017%20Jun%202024%2006:19:41%20GMT	https://themesflat.co/html/seomxhtml/assets/images/section/bg-video.jpg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/section/bg-video.79.delayed	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:49:42	2412/2412	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2017%20Jun%202024%2006:19:42%20GMT	https://themesflat.co/html/seomxhtml/assets/images/section/bg-video-page.jpg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/section/bg-video-page.jpg	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:49:44	76068/76068	---M--	200	added ('OK')	image/png	etag:%2212924-5ed2da4198380%22	https://themesflat.co/html/seomxhtml/assets/images/mark/mark-icon.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/mark/mark-icon.png	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:49:44	2422529/2422529	---M--	200	added ('OK')	image/svg+xml	etag:%2224f701-5ed2d98a7d380%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-light-300.svg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-light-300.svg	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:46	367248/367248	---M--	200	added ('OK')	image/png	etag:%2259a90-5ed2da4939580%22	https://themesflat.co/html/seomxhtml/assets/images/mark/mark-service2.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/mark/mark-service2.png	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:49:48	678125/678125	---M--	200	added ('OK')	image/jpeg	etag:%22a58ed-5ed2da50da780%22	https://themesflat.co/html/seomxhtml/assets/images/section/bg-diagram.jpg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/section/bg-diagram.jpg	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:49:53	1054382/1054382	---M--	200	added ('OK')	image/png	etag:%221016ae-5ed2da380ed00%22	https://themesflat.co/html/seomxhtml/assets/images/mark/growing-1.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/mark/growing-1.png	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:49:54	674556/674556	---M--	200	added ('OK')	image/png	etag:%22a4afc-5ed2da4751100%22	https://themesflat.co/html/seomxhtml/assets/images/mark/mark-projects.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/mark/mark-projects.png	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:49:54	1770444/1770444	---M--	200	added ('OK')	image/svg+xml	etag:%221b03cc-5ed2d997d7300%22	https://themesflat.co/html/seomxhtml/assets/fonts/fa-solid-900.svg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/fonts/fa-solid-900.svg	(from https://themesflat.co/html/seomxhtml/app/dist/font-awesome.css)
11:49:54	480240/480240	---M--	200	added ('OK')	image/jpeg	etag:%22753f0-5ed2da5693500%22	https://themesflat.co/html/seomxhtml/assets/images/section/bg-partners2.jpg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/section/bg-partners2.jpg	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:49:59	1019025/1019025	---M--	200	added ('OK')	image/png	etag:%22f8c91-5ed2da3faff00%22	https://themesflat.co/html/seomxhtml/assets/images/mark/mark-analytics.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/mark/mark-analytics.png	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:50:00	199405/199405	---M--	200	added ('OK')	image/png	etag:%2230aed-5ed2da587b980%22	https://themesflat.co/html/seomxhtml/assets/images/section/bg-testimonials-1.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/section/bg-testimonials-1.png	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:50:01	96686/96686	---M--	200	added ('OK')	image/jpeg	etag:%22179ae-5ed2da5693500%22	https://themesflat.co/html/seomxhtml/assets/images/section/bg-skills.jpg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/section/bg-skills.jpg	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:50:03	630149/630149	---M--	200	added ('OK')	image/png	etag:%2299d85-5ed2da3faff00%22	https://themesflat.co/html/seomxhtml/assets/images/mark/mark-blog.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/mark/mark-blog.png	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:50:03	28632/28632	---M--	200	added ('OK')	image/jpeg	etag:%226fd8-5ed2d9e7f3000%22	https://themesflat.co/html/seomxhtml/assets/images/img-box/bg-pricing.jpg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/img-box/bg-pricing.jpg	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:50:04	2739/2739	---M--	200	added ('OK')	image/png	etag:%22ab3-5ed2da7517d00%22	https://themesflat.co/html/seomxhtml/assets/images/slider/mark-title.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/slider/mark-title.png	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:50:05	377061/377061	---M--	200	added ('OK')	image/jpeg	etag:%225c0e5-5ed2da50da780%22	https://themesflat.co/html/seomxhtml/assets/images/section/bg-footer-1.jpg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/section/bg-footer-1.jpg	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:50:06	90072/90072	---M--	200	added ('OK')	image/png	etag:%2215fd8-5ed2da7ad0a80%22	https://themesflat.co/html/seomxhtml/assets/images/slider/slider-2.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/slider/slider-2.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:06	47790/47790	---M--	200	added ('OK')	image/png	etag:%22baae-5ed2da732f880%22	https://themesflat.co/html/seomxhtml/assets/images/slider/mark-slider-2.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/slider/mark-slider-2.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:07	940/940	---M--	200	added ('OK')	image/png	etag:%223ac-5ed2da39f7180%22	https://themesflat.co/html/seomxhtml/assets/images/mark/mark-2.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/mark/mark-2.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:07	981/981	---M--	200	added ('OK')	image/png	etag:%223d5-5ed2da39f7180%22	https://themesflat.co/html/seomxhtml/assets/images/mark/mark-3.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/mark/mark-3.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:07	1211/1211	---M--	200	added ('OK')	image/png	etag:%224bb-5ed2da3bdf600%22	https://themesflat.co/html/seomxhtml/assets/images/mark/mark-4.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/mark/mark-4.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:08	60342/60342	---M--	200	added ('OK')	image/png	etag:%22ebb6-5ed2d9e422700%22	https://themesflat.co/html/seomxhtml/assets/images/img-box/about-1.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/img-box/about-1.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:09	2429/2429	---M--	200	added ('OK')	image/png	etag:%2297d-5ed2da3bdf600%22	https://themesflat.co/html/seomxhtml/assets/images/mark/mark-5.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/mark/mark-5.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:09	2739/2739	---M--	200	added ('OK')	image/png	etag:%22ab3-5ed2da3bdf600%22	https://themesflat.co/html/seomxhtml/assets/images/mark/mark-6.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/mark/mark-6.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:10	100627/100627	---M--	200	added ('OK')	image/jpeg	etag:%2218913-5ed2da2ab4d80%22	https://themesflat.co/html/seomxhtml/assets/images/img-box/works-1.jpg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/img-box/works-1.jpg	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:13	90234/90234	---M--	200	added ('OK')	image/jpeg	etag:%221607a-5ed2da2ab4d80%22	https://themesflat.co/html/seomxhtml/assets/images/img-box/works-2.jpg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/img-box/works-2.jpg	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:14	148583/148583	---M--	200	added ('OK')	image/jpeg	etag:%2224467-5ed2da2c9d200%22	https://themesflat.co/html/seomxhtml/assets/images/img-box/works-3.jpg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/img-box/works-3.jpg	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:14	94886/94886	---M--	200	added ('OK')	image/png	etag:%22172a6-5ed2da048f380%22	https://themesflat.co/html/seomxhtml/assets/images/img-box/step.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/img-box/step.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:14	1507276/1507276	---M--	200	added ('OK')	image/png	etag:%2216ffcc-5ed2da5c4c280%22	https://themesflat.co/html/seomxhtml/assets/images/section/bg-testimonials-2.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/section/bg-testimonials-2.png	(from https://themesflat.co/html/seomxhtml/app/dist/app.css)
11:50:15	2546/2546	---M--	200	added ('OK')	image/png	etag:%229f2-5ed2d9ebc3900%22	https://themesflat.co/html/seomxhtml/assets/images/img-box/brand-2.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/img-box/brand-2.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:15	2831/2831	---M--	200	added ('OK')	image/png	etag:%22b0f-5ed2d9ebc3900%22	https://themesflat.co/html/seomxhtml/assets/images/img-box/brand-3.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/img-box/brand-3.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:15	2613/2613	---M--	200	added ('OK')	image/png	etag:%22a35-5ed2d9edabd80%22	https://themesflat.co/html/seomxhtml/assets/images/img-box/brand-4.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/img-box/brand-4.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:15	2271/2271	---M--	200	added ('OK')	image/png	etag:%228df-5ed2d9edabd80%22	https://themesflat.co/html/seomxhtml/assets/images/img-box/brand-5.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/img-box/brand-5.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:16	79145/79145	---M--	200	added ('OK')	image/jpeg	etag:%2213529-5ed2da17a2080%22	https://themesflat.co/html/seomxhtml/assets/images/img-box/testi-6.jpg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/img-box/testi-6.jpg	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:17	5435/5435	---M--	200	added ('OK')	image/png	etag:%22153b-5ed2da4b21a00%22	https://themesflat.co/html/seomxhtml/assets/images/mark/mark-testi.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/mark/mark-testi.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:17	16228/16228	---M--	200	added ('OK')	image/png	etag:%223f64-5ed2da13d1780%22	https://themesflat.co/html/seomxhtml/assets/images/img-box/testi-1.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/img-box/testi-1.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:18	1757/1757	---M--	200	added ('OK')	image/png	etag:%226dd-5ed2da13d1780%22	https://themesflat.co/html/seomxhtml/assets/images/img-box/testi-2.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/img-box/testi-2.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:18	3532/3532	---M--	200	added ('OK')	image/png	etag:%22dcc-5ed2da13d1780%22	https://themesflat.co/html/seomxhtml/assets/images/img-box/testi-3.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/img-box/testi-3.png	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:19	38139/38139	---M--	200	added ('OK')	image/jpeg	etag:%2294fb-5ed2da15b9c00%22	https://themesflat.co/html/seomxhtml/assets/images/img-box/testi-4.jpg	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/img-box/testi-4.jpg	(from https://themesflat.co/html/seomxhtml/home2.html)
11:50:20	1466/1466	---M--	200	added ('OK')	image/png	etag:%225ba-5ed2da4b21a00%22	https://themesflat.co/html/seomxhtml/assets/images/mark/mark-testi-5.png	C:/Users/mitta/Downloads/BrandMedia/themesflat.co/html/seomxhtml/assets/images/mark/mark-testi-5.png	(from https://themesflat.co/html/seomxhtml/home2.html)
